example_index,turn,condition,k,score,output,requested_key_indices,active_key_indices,active_requested_key_fraction,active_context_count,selected_count,selected_positions,selected_overlap_fraction,active_overlap_fraction,generation_s,query_score_s,transfer_ms,inject_ms,answer_tokens,target_active_context_count,base_active_context_count,evicted_buffer_count,evicted_buffer_bytes,active_budget_gap,active_context_matches_target
7,0,Full,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,2.317366,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,Full,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315015,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,2,Full,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315457,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,3,Full,80,1.0," 61543,19693","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.317449,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,4,Full,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.316598,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,0,Matched,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315915,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,Matched,80,0.0," 82488,51445","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.173913,0.269569,0.0,0.0,0.0,13,18512,18512,0,0,0,True
7,2,Matched,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.847826,0.26935,0.0,0.0,0.0,13,18512,18512,0,0,0,True
7,3,Matched,80,0.5," 82488,19693","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.543478,0.270215,0.0,0.0,0.0,13,18512,18512,0,0,0,True
7,4,Matched,80,0.0," 82488,51445","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,0,[],0.0,0.173913,0.270219,0.0,0.0,0.0,13,18512,18512,0,0,0,True
7,0,IdleKV,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315811,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,IdleKV,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14062, 14066, 14068, 14069, 14070, 14071, 14078, 14079, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 24, 25, 26, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033]",0.478261,0.652174,0.269642,6.400112,1.041128,4.367485,13,18512,18432,14336,822083584,0,True
7,2,IdleKV,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24470, 24473, 24475, 24476, 24477, 24478, 24482, 24485, 24486, 14061, 14068, 14069, 14070, 14081, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 18, 20, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 6018, 6019, 6020, 6021, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 28531, 28535, 28538, 28544, 28545, 28546, 28548, 28549, 28550, 28551, 6016]",0.0,0.804348,0.270214,6.479931,1.038144,4.328418,13,18512,18432,14336,822083584,0,True
7,3,IdleKV,80,1.0," 61543,19693","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 14061, 14069, 14070, 14081, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 9943, 9944, 9945, 9946, 9947, 9950, 9951, 9952, 9953, 9954, 9957, 9958, 9942, 9966, 28531, 28532, 28533, 28535, 28536, 28538, 28544, 28546]",0.26087,0.695652,0.27058,7.07074,1.040297,4.406653,13,18512,18432,14336,822083584,0,True
7,4,IdleKV,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[24466, 24467, 24468, 24476, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 17, 18, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 42, 43, 6023, 6025, 6026, 6028, 6034, 6035, 6037, 6038, 6039, 6041, 6042, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 6018, 6019, 6020, 6021]",0.478261,0.630435,0.272415,6.572255,0.997987,4.36562,13,18512,18432,14336,822083584,0,True
7,0,CurrentQOnly-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.314721,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,CurrentQOnly-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14062, 14066, 14068, 14069, 14070, 14071, 14078, 14079, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 24, 25, 26, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033]",0.478261,0.652174,0.269439,6.389675,1.026892,4.393208,13,18512,18432,14336,822083584,0,True
7,2,CurrentQOnly-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24470, 24473, 24475, 24476, 24477, 24478, 24482, 24485, 24486, 14061, 14068, 14069, 14070, 14081, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 18, 20, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 6018, 6019, 6020, 6021, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 28531, 28535, 28538, 28544, 28545, 28546, 28548, 28549, 28550, 28551, 6016]",0.0,0.804348,0.270208,6.480632,1.042697,4.47937,13,18512,18432,14336,822083584,0,True
7,3,CurrentQOnly-K,80,1.0," 61543,19693","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 14061, 14069, 14070, 14081, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 9943, 9944, 9945, 9946, 9947, 9950, 9951, 9952, 9953, 9954, 9957, 9958, 9942, 9966, 28531, 28532, 28533, 28535, 28536, 28538, 28544, 28546]",0.26087,0.695652,0.271037,6.521397,1.15432,4.638194,13,18512,18432,14336,822083584,0,True
7,4,CurrentQOnly-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[24466, 24467, 24468, 24476, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 17, 18, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 42, 43, 6023, 6025, 6026, 6028, 6034, 6035, 6037, 6038, 6039, 6041, 6042, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 6018, 6019, 6020, 6021]",0.478261,0.630435,0.272543,6.526862,1.053104,4.441061,13,18512,18432,14336,822083584,0,True
7,0,Random-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.31492,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,Random-K,80,0.0," 82488,51445","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[10646, 10647, 10648, 10649, 10650, 10651, 10652, 10653, 10654, 10655, 10656, 10657, 10658, 10660, 10662, 257, 258, 259, 260, 263, 264, 267, 268, 277, 25206, 25207, 25208, 25209, 25212, 25213, 25214, 25220, 25222, 25223, 25224, 25225, 25226, 29384, 29386, 29405, 25344, 25345, 25346, 25348, 25349, 25350, 25351, 25352, 25353, 25354, 25355, 25356, 25357, 25358, 25359, 25360, 25361, 25362, 25363, 25364, 25365, 25366, 18618, 18619, 18620, 18621, 18622, 18623, 18624, 18625, 18627, 18628, 18629, 18630, 18631, 18633, 18634, 18635, 18636, 18637]",0.0,0.173913,0.26964,0.0,0.835656,4.314888,13,18512,18432,14336,822083584,0,True
7,2,Random-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[21433, 21434, 21435, 21436, 21437, 21438, 21439, 21441, 21442, 21443, 21444, 21445, 21446, 21447, 21448, 21449, 21450, 21451, 21452, 21453, 21454, 21455, 8778, 8783, 8786, 8788, 8789, 8793, 8794, 8795, 8796, 8797, 3956, 3957, 3958, 3959, 3960, 3961, 3962, 3963, 3964, 3965, 3966, 3967, 3968, 3971, 3972, 3974, 860, 861, 862, 870, 872, 878, 879, 880, 881, 882, 2269, 2270, 2271, 2272, 2279, 2280, 2281, 2284, 2285, 2286, 2287, 2289, 7452, 7464, 25352, 25353, 25354, 25355, 25356, 25357, 25358, 25359]",0.0,0.847826,0.269712,0.0,0.871042,4.200113,13,18512,18432,14336,822083584,0,True
7,3,Random-K,80,0.5," 82488,19693","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[28012, 28013, 28014, 28015, 28016, 28017, 28026, 28027, 28028, 28029, 28030, 28031, 28032, 28033, 8177, 8178, 8179, 8180, 8181, 8182, 8183, 8184, 8185, 8186, 8187, 8188, 8189, 8190, 8191, 8192, 8193, 8194, 8195, 2117, 2118, 2119, 2120, 2121, 2122, 2123, 2124, 2125, 2126, 2127, 2128, 2129, 2130, 2131, 2132, 2133, 2134, 2135, 2136, 2137, 2138, 2139, 10802, 10804, 10805, 10808, 10809, 10810, 10817, 10818, 10819, 10820, 10821, 10822, 10824, 17231, 17232, 17233, 17236, 17238, 17242, 17244, 6271, 6272, 6273, 6274]",0.0,0.543478,0.273097,0.0,0.803054,4.186953,13,18512,18432,14336,822083584,0,True
7,4,Random-K,80,0.0," 82488,51445","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[8104, 8105, 8106, 8107, 8108, 8109, 8110, 8111, 8114, 8115, 8116, 8117, 8118, 8119, 8120, 8121, 8122, 8123, 8124, 8125, 8126, 18872, 18874, 18877, 18879, 18880, 18881, 18883, 18884, 18885, 18886, 18887, 18888, 18890, 18892, 18893, 18894, 15008, 15009, 15013, 15015, 15016, 15018, 15020, 15022, 15023, 15025, 15026, 15027, 18909, 18910, 18911, 18913, 18914, 18915, 18916, 18917, 18921, 18922, 18927, 26694, 26695, 26700, 26705, 26706, 26707, 26710, 26714, 20953, 20954, 20955, 20958, 20959, 20960, 20961, 20962, 20963, 20964, 20965, 20966]",0.0,0.173913,0.271023,0.0,0.827531,4.197215,13,18512,18432,14336,822083584,0,True
7,0,Oldest-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315276,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,Oldest-K,80,0.0," 82488,51445","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 67, 68, 69, 70, 71, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96]",0.0,0.173913,0.268906,0.0,0.804738,4.152833,13,18512,18432,14336,822083584,0,True
7,2,Oldest-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.0,0.869565,0.269067,0.0,0.788989,4.312678,13,18512,18432,14336,822083584,0,True
7,3,Oldest-K,80,0.5," 67159,19693","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",0.0,0.565217,0.269633,0.0,0.789666,4.219146,13,18512,18432,14336,822083584,0,True
7,4,Oldest-K,80,0.0," 82488,51445","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.0,0.130435,0.270023,0.0,0.784641,4.232364,13,18512,18432,14336,822083584,0,True
7,0,StaleQ-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315335,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,StaleQ-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14062, 14066, 14068, 14069, 14070, 14071, 14078, 14079, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 24, 25, 26, 6017, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039]",0.456522,0.630435,0.270052,6.600541,1.013056,4.292731,13,18512,18432,14336,822083584,0,True
7,2,StaleQ-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24470, 24473, 24475, 24476, 24477, 24478, 24482, 24485, 24486, 14061, 14068, 14069, 14070, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 6019, 6020, 6021, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 6041, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030]",0.0,0.782609,0.269505,6.415163,1.037925,4.50494,13,18512,18432,14336,822083584,0,True
7,3,StaleQ-K,80,0.0," 19643,19645","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 14061, 14069, 14070, 14081, 42, 43, 17726, 17741, 28531, 28532, 28533, 28535, 28536, 28538, 28544, 28546, 28548, 28551, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033]",0.0,0.434783,0.270669,6.468028,1.040808,4.356682,13,18512,18432,14336,822083584,0,True
7,4,StaleQ-K,80,1.0," 39199,67159","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 17, 18, 14061, 42, 43, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 9942, 9944, 9945, 9957, 9958, 13842, 13844, 13857, 13858, 13859, 13860, 13861, 13862, 13863, 13864, 28529, 28531, 28535, 28536, 28538, 28540, 28546, 28548, 28549, 28550, 28551, 13865, 13866, 13876, 6016, 6017, 6018, 6019, 6020, 6021, 6022, 6026, 6027, 6028, 6033, 6034]",0.23913,0.391304,0.270903,6.552213,1.013572,4.478936,13,18512,18432,14336,822083584,0,True
7,0,StaleQOnly-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.323055,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,StaleQOnly-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14062, 14066, 14068, 14069, 14070, 14071, 14078, 14079, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 24, 25, 26, 6017, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039]",0.456522,0.630435,0.269609,6.511836,1.118736,4.72277,13,18512,18432,14336,822083584,0,True
7,2,StaleQOnly-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24470, 24473, 24475, 24476, 24477, 24478, 24482, 24485, 24486, 14061, 14068, 14069, 14070, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 6019, 6020, 6021, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 6041, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030]",0.0,0.782609,0.270619,6.403712,1.061877,4.492507,13,18512,18432,14336,822083584,0,True
7,3,StaleQOnly-K,80,0.0," 19643,19645","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 14061, 14069, 14070, 14081, 42, 43, 17726, 17741, 28531, 28532, 28533, 28535, 28536, 28538, 28544, 28546, 28548, 28551, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6028, 6033]",0.0,0.434783,0.270556,6.423561,1.053751,4.5524,13,18512,18432,14336,822083584,0,True
7,4,StaleQOnly-K,80,1.0," 39199,67159","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 17, 18, 14061, 42, 43, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 9942, 9944, 9945, 9957, 9958, 13842, 13844, 13857, 13858, 13859, 13860, 13861, 13862, 13863, 13864, 28529, 28531, 28535, 28536, 28538, 28540, 28546, 28548, 28549, 28550, 28551, 13865, 13866, 13876, 6016, 6017, 6018, 6019, 6020, 6021, 6022, 6026, 6027, 6028, 6033, 6034]",0.23913,0.391304,0.27068,6.42403,1.051235,4.375553,13,18512,18432,14336,822083584,0,True
7,0,Gold-K,80,1.0," 82488,51445","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.32857,0.0,0.0,0.0,13,32768,32768,0,0,0,True
7,1,Gold-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[2022, 2023, 2024, 6022, 2025, 2021, 6021, 6025, 6020, 2026, 6019, 6018, 2019, 2034, 2015, 2016, 6033, 6016, 2017, 2020, 6012, 2029, 6015, 2033, 6017, 6014, 6026, 2028, 6027, 2032, 2030, 6028, 2031, 6013, 6011, 2014, 2012, 2013, 9785, 24468, 14061, 6, 9944, 39, 25842, 10, 7, 9942, 9946, 21618, 5, 2035, 9945, 9957, 11, 27, 26, 5390, 9950, 1595, 20562, 33, 9939, 31, 1199, 3660, 17561, 9936, 6061, 5843, 9952, 9940, 9951, 13835, 1550, 27951, 7477, 34, 3418, 25]",0.826087,1.0,0.269254,6.423723,1.008159,4.381251,13,18512,18432,14336,822083584,0,True
7,2,Gold-K,80,1.0," 65599,69190","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[21633, 17717, 17719, 21618, 17720, 21612, 21614, 17716, 21615, 21611, 9785, 24468, 14061, 23, 20, 6, 22, 6020, 28531, 6019, 9944, 6018, 21710, 2021, 6021, 25842, 2019, 16893, 32432, 11444, 2016, 10, 39, 13842, 9942, 6016, 2026, 2015, 27267, 2027, 2017, 2035, 6026, 6012, 7, 6033, 21703, 6015, 2034, 17882, 6014, 9939, 19256, 2018, 9936, 21704, 21702, 2022, 11, 9957, 2020, 9940, 5, 20562, 26, 31833, 9946, 27995, 33, 2024, 27992, 5390, 17561, 27, 2023, 23251, 9938, 5843, 17559, 2025]",0.217391,1.0,0.269832,6.505067,1.0489,4.540824,13,18512,18432,14336,822083584,0,True
7,3,Gold-K,80,1.0," 61543,19693","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9945, 9944, 9946, 9947, 13844, 13836, 13843, 13855, 13842, 9942, 9950, 13835, 9943, 13840, 9957, 9952, 9940, 9951, 9936, 9938, 9939, 9937, 9941, 9953, 9954, 9935, 9785, 24468, 21, 14061, 6, 23, 19, 20, 22, 28531, 25842, 6018, 6019, 6020, 39, 11444, 16893, 10, 21710, 2021, 2026, 6025, 6021, 2019, 7, 2025, 21618, 11, 13858, 2016, 6022, 2035, 2017, 3413, 14519, 2015, 16865, 5, 27, 20535, 6033, 33, 2024, 3418, 19256, 6016, 5390, 21615, 20562, 14629, 28538, 2034, 28532, 21702]",0.565217,1.0,0.26961,6.47708,1.017723,4.405099,13,18512,18432,14336,822083584,0,True
7,4,Gold-K,80,1.0," 39199,67159","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[6025, 2023, 6020, 6021, 2022, 6022, 6023, 2025, 2024, 2021, 6019, 2034, 6018, 2026, 2029, 2019, 2016, 2017, 6012, 2015, 6017, 6016, 2027, 6026, 2028, 6015, 2033, 2020, 6014, 2018, 2032, 2030, 2031, 6028, 6013, 2014, 2012, 2013, 6011, 24468, 21, 6, 19, 20, 23, 28531, 39, 9944, 25842, 7, 11444, 13844, 32432, 16893, 13842, 9943, 10, 2035, 27267, 21618, 17717, 13838, 21710, 13840, 9957, 33, 5, 46, 20562, 11, 21616, 21615, 30199, 2036, 27, 13839, 20563, 13841, 34, 9936]",0.847826,1.0,0.272164,6.470629,1.035589,4.474999,13,18512,18432,14336,822083584,0,True
8,0,Full,80,1.0," 59390,59642","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,2.306037,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,1,Full,80,1.0," 97694,90637","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315628,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,2,Full,80,1.0," 93211,44197","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315074,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,3,Full,80,1.0," 97910,50211","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315534,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,4,Full,80,1.0," 97694,90637","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.316446,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,0,Matched,80,1.0," 59390,59642","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.31532,0.0,0.0,0.0,13,32768,32768,0,0,0,True
8,1,Matched,80,0.0," 59390,59642","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.152174,0.26902,0.0,0.0,0.0,13,18512,18512,0,0,0,True
